"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","PLAG1","5324","ENSG00000181690","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","FGF2","2247","ENSG00000138685","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","PAPPA","5069","ENSG00000182752","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","TBPL1","9519","ENSG00000028839","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","TBPL1","9519","ENSG00000028839","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","TLK1","9874","ENSG00000198586","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","CPEB2","132864","ENSG00000137449","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","CTTNBP2","83992","ENSG00000077063","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","CTTNBP2","83992","ENSG00000077063","1"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","PHF19","26147","ENSG00000119403","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","PHF19","26147","ENSG00000119403","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","MGST2","4258","ENSG00000085871","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","MGST2","4258","ENSG00000085871","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","SYT4","6860","ENSG00000132872","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","FZD10","11211","ENSG00000111432","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","FZD10","11211","ENSG00000111432","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","RFWD2","64326","ENSG00000143207","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","LY9","4063","ENSG00000122224","0.999"
"diana_microt","MIMAT0001341","hsa-miR-424-5p","LY9","4063","ENSG00000122224","0.999"
