"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CLVS2","134829","ENSG00000146352","0.999"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CCDC144NL","339184","ENSG00000205212","0.998"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RIMS3","9783","ENSG00000117016","0.994"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RIMS3","9783","ENSG00000117016","0.994"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","IRX5","10265","ENSG00000176842","0.993"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","DMRT3","58524","ENSG00000064218","0.992"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","DMRT3","58524","ENSG00000064218","0.992"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CACNB4","785","ENSG00000182389","0.988"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","PCMTD1","115294","ENSG00000168300","0.988"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","PHACTR4","65979","ENSG00000204138","0.987"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","IGF2BP2","10644","ENSG00000073792","0.986"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","IGF2BP2","10644","ENSG00000073792","0.986"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","EML6","400954","ENSG00000214595","0.986"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ZEB2","9839","ENSG00000169554","0.985"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NRK","203447","ENSG00000123572","0.985"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NRK","203447","ENSG00000123572","0.985"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CDKN1B","1027","ENSG00000111276","0.984"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CDKN1B","1027","ENSG00000111276","0.984"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","INSIG1","3638","ENSG00000186480","0.984"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","TBC1D26","353149","ENSG00000214946","0.983"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","FNIP2","57600","ENSG00000052795","0.981"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","FNIP2","57600","ENSG00000052795","0.981"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NBPF10","101060202","ENSG00000163386","0.98"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NBPF10","101060362","ENSG00000163386","0.98"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NBPF10","101060684","ENSG00000163386","0.98"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","GABRA1","2554","ENSG00000022355","0.978"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","GABRA1","2554","ENSG00000022355","0.978"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KHDRBS2","202559","ENSG00000112232","0.977"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KHDRBS2","202559","ENSG00000112232","0.977"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","HECTD2","143279","ENSG00000165338","0.976"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NAP1L5","266812","ENSG00000177432","0.975"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CPEB3","22849","ENSG00000107864","0.974"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CPEB3","22849","ENSG00000107864","0.974"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BBC3","27113","ENSG00000105327","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BBC3","27113","ENSG00000105327","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BBC3","100422832","ENSG00000105327","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BBC3","100422832","ENSG00000105327","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BBC3","100422899","ENSG00000105327","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BBC3","100422899","ENSG00000105327","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","WNK3","65267","ENSG00000196632","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RBM24","221662","ENSG00000112183","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RBM24","221662","ENSG00000112183","0.973"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CLIC2","1193","ENSG00000155962","0.971"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RC3H2","54542","ENSG00000056586","0.971"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RC3H2","54542","ENSG00000056586","0.971"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","FBXO47","494188","ENSG00000204952","0.969"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","GPBP1","65056","ENSG00000062194","0.968"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","GPBP1","65056","ENSG00000062194","0.968"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NBPF3","84224","ENSG00000142794","0.968"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NBPF3","101060202","ENSG00000142794","0.968"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NBPF3","101060684","ENSG00000142794","0.968"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KIF16B","55614","ENSG00000089177","0.967"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KIF16B","55614","ENSG00000089177","0.967"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","AC092067.1","","ENSG00000213993","0.967"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","GOLPH3L","55204","ENSG00000143457","0.966"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KIT","3815","ENSG00000157404","0.965"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","PHF2","5253","ENSG00000197724","0.964"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","EIF5A2","56648","ENSG00000163577","0.963"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CD4","920","ENSG00000010610","0.963"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CD4","920","ENSG00000010610","0.963"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RFX3","5991","ENSG00000080298","0.962"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RFX3","5991","ENSG00000080298","0.962"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ZFP36L2","678","ENSG00000152518","0.961"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RALGAPA1","253959","ENSG00000174373","0.961"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","PDCD10","11235","ENSG00000114209","0.96"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","PDCD10","11235","ENSG00000114209","0.96"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ETV3","2117","ENSG00000117036","0.959"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ETV3","2117","ENSG00000117036","0.959"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KRT81","3887","ENSG00000205426","0.959"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","MIA3","375056","ENSG00000154305","0.958"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","DDX3X","1654","ENSG00000215301","0.955"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","SPRED2","200734","ENSG00000198369","0.955"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","HIPK3","10114","ENSG00000110422","0.952"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","HIPK3","10114","ENSG00000110422","0.952"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CASZ1","54897","ENSG00000130940","0.95"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ADAM22","53616","ENSG00000008277","0.95"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ADAM22","53616","ENSG00000008277","0.95"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","APOLD1","81575","ENSG00000178878","0.949"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","C6orf120","387263","ENSG00000185127","0.947"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","MYLIP","29116","ENSG00000007944","0.946"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","MYLIP","29116","ENSG00000007944","0.946"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CBWD7","101060578","ENSG00000215126","0.945"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","RORB","6096","ENSG00000198963","0.943"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","WSB2","55884","ENSG00000176871","0.943"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KMT2C","58508","ENSG00000055609","0.941"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KMT2C","58508","ENSG00000055609","0.941"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","SRD5A3","79644","ENSG00000128039","0.941"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","SRD5A3","79644","ENSG00000128039","0.941"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","FNDC3A","22862","ENSG00000102531","0.94"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","FNDC3A","22862","ENSG00000102531","0.94"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","TOX","9760","ENSG00000198846","0.939"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","DYRK1A","1859","ENSG00000157540","0.938"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","PAIP1","10605","ENSG00000172239","0.937"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","SERPIND1","3053","ENSG00000099937","0.936"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","SERPIND1","3053","ENSG00000099937","0.936"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ITIH5","80760","ENSG00000123243","0.936"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ITIH5","80760","ENSG00000123243","0.936"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ETS1","2113","ENSG00000134954","0.935"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","SPG20","23111","ENSG00000133104","0.935"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BOD1L1","259282","ENSG00000038219","0.934"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","BOD1L1","259282","ENSG00000038219","0.934"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ARHGEF38","54848","ENSG00000236699","0.934"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","DNAJC6","9829","ENSG00000116675","0.933"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","DNAJC6","9829","ENSG00000116675","0.933"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","SBK1","388228","ENSG00000188322","0.932"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ARF4","378","ENSG00000168374","0.931"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ZNF207","7756","ENSG00000010244","0.929"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ZNF207","7756","ENSG00000010244","0.929"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","TFG","10342","ENSG00000114354","0.929"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","TFG","10342","ENSG00000114354","0.929"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","ZNF286A","57335","ENSG00000255104","0.928"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","MARVELD2","153562","ENSG00000152939","0.928"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","H3F3A","3020","ENSG00000163041","0.927"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","H3F3A","3021","ENSG00000163041","0.927"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KDR","3791","ENSG00000128052","0.927"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","KDR","3791","ENSG00000128052","0.927"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","PPP3R1","5534","ENSG00000221823","0.927"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","NGRN","51335","ENSG00000182768","0.927"
"diana_microt","MIMAT0000278","hsa-miR-221-3p","CABYR","26256","ENSG00000154040","0.927"
