"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ABHD17C","58489","ENSG00000136379","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ZFP36L2","678","ENSG00000152518","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MOB4","100529241","ENSG00000115540","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","GJA1","2697","ENSG00000152661","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","USP47","55031","ENSG00000170242","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","FLRT3","23767","ENSG00000125848","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","KCNH7","90134","ENSG00000184611","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","PPFIA4","8497","ENSG00000143847","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MFSD6","54842","ENSG00000151690","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","EPT1","85465","ENSG00000138018","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TET2","54790","ENSG00000168769","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ZFHX4","79776","ENSG00000091656","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","FZD4","8322","ENSG00000174804","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","EZH2","2146","ENSG00000106462","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MOB4","25843","ENSG00000115540","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ATXN1L","342371","ENSG00000224470","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","GLTSCR1","29998","ENSG00000063169","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","NEK7","140609","ENSG00000151414","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ATXN1","6310","ENSG00000124788","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","SIX4","51804","ENSG00000100625","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","PBX3","5090","ENSG00000167081","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ELN","2006","ENSG00000049540","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ADAMTS17","170691","ENSG00000140470","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","CDK8","1024","ENSG00000132964","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","UBE2D1","7321","ENSG00000072401","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MYCN","4613","ENSG00000134323","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TECTA","7007","ENSG00000109927","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","EYA1","2138","ENSG00000104313","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","AGFG1","3267","ENSG00000173744","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","INO80D","54891","ENSG00000114933","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","NPNT","255743","ENSG00000168743","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","EMP1","2012","ENSG00000134531","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","CDYL","9425","ENSG00000153046","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ABHD17B","51104","ENSG00000107362","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","BTBD3","22903","ENSG00000132640","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ZFHX4","79776","ENSG00000091656","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","GSK3B","2932","ENSG00000082701","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","STC1","6781","ENSG00000159167","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","PROK2","60675","ENSG00000163421","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","DIP2B","57609","ENSG00000066084","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","NSD1","64324","ENSG00000165671","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","DCBLD2","131566","ENSG00000057019","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ZNF654","55279","ENSG00000175105","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","FBN2","2201","ENSG00000138829","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ELN","2006","ENSG00000049540","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MOB4","100529241","ENSG00000115540","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","UBE2D1","7321","ENSG00000072401","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","FLRT3","23767","ENSG00000125848","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TECTA","7007","ENSG00000109927","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","EYA1","2138","ENSG00000104313","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","INO80D","54891","ENSG00000114933","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","BICD2","23299","ENSG00000185963","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ABHD17B","51104","ENSG00000107362","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MECP2","4204","ENSG00000169057","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","CXXC4","80319","ENSG00000168772","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","EZH2","2146","ENSG00000106462","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MOB4","25843","ENSG00000115540","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","GLTSCR1","29998","ENSG00000063169","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ATXN1","6310","ENSG00000124788","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","OTUD3","23252","ENSG00000169914","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","GSK3B","2932","ENSG00000082701","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","DIP2B","57609","ENSG00000066084","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","SIX4","51804","ENSG00000100625","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","LCOR","84458","ENSG00000196233","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","DCBLD2","131566","ENSG00000057019","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","PPARGC1B","133522","ENSG00000155846","1"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MRGBP","55257","ENSG00000101189","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ZBTB34","403341","ENSG00000177125","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TNRC6B","23112","ENSG00000100354","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","PTBP3","9991","ENSG00000119314","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TNPO1","3842","ENSG00000083312","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TSHZ3","57616","ENSG00000121297","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","HTRA3","94031","ENSG00000170801","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","NLK","51701","ENSG00000087095","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","RFX3","5991","ENSG00000080298","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TCF4","6925","ENSG00000196628","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MKL2","57496","ENSG00000186260","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ERO1L","30001","ENSG00000197930","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","SLC12A2","6558","ENSG00000064651","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MGAT4A","11320","ENSG00000071073","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","MRGBP","55257","ENSG00000101189","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","PURB","5814","ENSG00000146676","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","ARNTL2","56938","ENSG00000029153","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TNRC6B","23112","ENSG00000100354","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","PTBP3","9991","ENSG00000119314","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TNPO1","3842","ENSG00000083312","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","KLF3","51274","ENSG00000109787","0.999"
"diana_microt","MIMAT0000099","hsa-miR-101-3p","TSHZ3","57616","ENSG00000121297","0.999"
