"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","E2F3","1871","ENSG00000112242","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","E2F3","1871","ENSG00000112242","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","GOLPH3L","55204","ENSG00000143457","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SIRT1","23411","ENSG00000096717","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SIRT1","23411","ENSG00000096717","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SATB2","23314","ENSG00000119042","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SATB2","23314","ENSG00000119042","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ACSL4","2182","ENSG00000068366","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ACSL4","2182","ENSG00000068366","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FUT8","2530","ENSG00000033170","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FUT8","2530","ENSG00000033170","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","GABRA3","2556","ENSG00000011677","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","GABRA3","2556","ENSG00000011677","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","RRAS","6237","ENSG00000126458","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","RRAS","6237","ENSG00000126458","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SYT1","6857","ENSG00000067715","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SYT1","6857","ENSG00000067715","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PPP1R11","6992","ENSG00000204619","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","CCNE2","9134","ENSG00000175305","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ZNF281","23528","ENSG00000162702","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TMEM255A","55026","ENSG00000125355","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TMEM255A","55026","ENSG00000125355","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","HCN3","57657","ENSG00000143630","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TGIF2","60436","ENSG00000118707","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TGIF2","60436","ENSG00000118707","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FAM76A","199870","ENSG00000009780","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FAM76A","199870","ENSG00000009780","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","VAMP2","6844","ENSG00000220205","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TRIM67","440730","ENSG00000119283","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TRIM67","440730","ENSG00000119283","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","DBC1","1620","ENSG00000078725","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","DBC1","1620","ENSG00000078725","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","NAV3","89795","ENSG00000067798","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","NAV3","89795","ENSG00000067798","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","","","ENSG00000260259","1"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","MYCN","4613","ENSG00000134323","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","E2F5","1875","ENSG00000133740","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","NUMBL","9253","ENSG00000105245","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","NUMBL","9253","ENSG00000105245","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","LEF1","51176","ENSG00000138795","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","NRIP3","56675","ENSG00000175352","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","OSGIN2","734","ENSG00000164823","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","C20orf24","55969","ENSG00000101084","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","C20orf24","55969","ENSG00000101084","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SLC25A27","9481","ENSG00000153291","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PPFIA1","8500","ENSG00000131626","0.999"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","MAP2K1","5604","ENSG00000169032","0.998"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","DCUN1D4","23142","ENSG00000109184","0.998"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","DCUN1D4","23142","ENSG00000109184","0.998"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","BRPF3","27154","ENSG00000096070","0.998"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","BRPF3","27154","ENSG00000096070","0.998"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TPD52","7163","ENSG00000076554","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TPD52","7163","ENSG00000076554","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","MGAT4A","11320","ENSG00000071073","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","MGAT4A","11320","ENSG00000071073","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ZDHHC17","23390","ENSG00000186908","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TBL1XR1","79718","ENSG00000177565","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PPARGC1B","133522","ENSG00000155846","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","AMER2","219287","ENSG00000165566","0.997"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PLAG1","5324","ENSG00000181690","0.996"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PPP2R3A","5523","ENSG00000073711","0.996"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PPP2R3A","5523","ENSG00000073711","0.996"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FAM27D1","100132859","ENSG00000231997","0.996"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FAM27D1","100289375","ENSG00000231997","0.996"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FAM27D1","100509638","ENSG00000231997","0.996"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","MLLT3","4300","ENSG00000171843","0.995"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SENP1","29843","ENSG00000079387","0.995"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SENP1","29843","ENSG00000079387","0.995"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","AGO4","192670","ENSG00000134698","0.995"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PSMB6","5694","ENSG00000142507","0.995"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","HNRNPA1","3178","ENSG00000135486","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","RGS17","26575","ENSG00000091844","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","RGS17","26575","ENSG00000091844","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","FGD6","55785","ENSG00000180263","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SGPP1","81537","ENSG00000126821","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SGPP1","81537","ENSG00000126821","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SEH1L","81929","ENSG00000085415","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","SEH1L","81929","ENSG00000085415","0.994"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","PNOC","5368","ENSG00000168081","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ANAPC4","29945","ENSG00000053900","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ANAPC4","29945","ENSG00000053900","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","MAP3K7CL","56911","ENSG00000156265","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","TMUB2","79089","ENSG00000168591","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","STRN3","29966","ENSG00000196792","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","MSL2","55167","ENSG00000174579","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ZDHHC16","84287","ENSG00000171307","0.993"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ZNF644","84146","ENSG00000122482","0.992"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ZNF644","84146","ENSG00000122482","0.992"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","OLIG3","167826","ENSG00000177468","0.992"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","C6orf120","387263","ENSG00000185127","0.992"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ZNF644","100996620","ENSG00000122482","0.992"
"diana_microt","MIMAT0000255","hsa-miR-34a-5p","ZNF644","100996620","ENSG00000122482","0.992"
