"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","BACH1","571","ENSG00000156273","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","BACH1","100379661","ENSG00000156273","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","MAN1A1","4121","ENSG00000111885","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","MAN1A1","4121","ENSG00000111885","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FOXN2","3344","ENSG00000170802","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","KCND1","3750","ENSG00000102057","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","KCND1","3750","ENSG00000102057","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NR3C2","4306","ENSG00000151623","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","VLDLR","7436","ENSG00000147852","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","PCYT1B","9468","ENSG00000102230","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","PCYT1B","9468","ENSG00000102230","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","PPM1E","22843","ENSG00000175175","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZNF385B","151126","ENSG00000144331","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SYT3","84258","ENSG00000213023","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NCR3LG1","374383","ENSG00000188211","1"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","VPS37C","55048","ENSG00000167987","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TOPORS","10210","ENSG00000197579","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ENTPD4","9583","ENSG00000197217","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FOXN3","1112","ENSG00000053254","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FOXN3","1112","ENSG00000053254","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ESRRA","2101","ENSG00000173153","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","DYRK1B","9149","ENSG00000105204","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","DYRK1B","9149","ENSG00000105204","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ERGIC2","51290","ENSG00000087502","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ERGIC2","51290","ENSG00000087502","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","RBAK","57786","ENSG00000146587","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","DPY30","84661","ENSG00000162961","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","HECTD2","143279","ENSG00000165338","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","RBAK","389458","ENSG00000146587","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","RBAK","100533952","ENSG00000146587","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SLFN11","91607","ENSG00000172716","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ANGPT2","285","ENSG00000091879","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ANGPT2","285","ENSG00000091879","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SMIM13","221710","ENSG00000224531","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","KIF3B","9371","ENSG00000101350","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","KIF3B","9371","ENSG00000101350","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CPLX1","10815","ENSG00000168993","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZNF225","7768","ENSG00000256294","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","HCN1","348980","ENSG00000164588","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SLFN13","146857","ENSG00000154760","0.999"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FOXO1","2308","ENSG00000150907","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","EXT1","2131","ENSG00000182197","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZNF654","55279","ENSG00000175105","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZNF302","55900","ENSG00000089335","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZNF302","55900","ENSG00000089335","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ADO","84890","ENSG00000181915","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CEP85L","387119","ENSG00000111860","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CEP85L","387119","ENSG00000111860","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ERV3-1","2086","ENSG00000213462","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CPLX2","10814","ENSG00000145920","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SYT2","127833","ENSG00000143858","0.998"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","EBF1","1879","ENSG00000164330","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","PPP2R5C","5527","ENSG00000078304","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","PPP2R5C","5527","ENSG00000078304","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SLFN5","162394","ENSG00000166750","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CADM3","57863","ENSG00000162706","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","RGL1","23179","ENSG00000143344","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CAMK1G","57172","ENSG00000008118","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CAMK1G","57172","ENSG00000008118","0.997"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FKBP1A","2280","ENSG00000088832","0.996"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FKBP1A","2280","ENSG00000088832","0.996"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NEFM","4741","ENSG00000104722","0.996"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NEFM","4741","ENSG00000104722","0.996"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NCLN","56926","ENSG00000125912","0.996"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NCLN","56926","ENSG00000125912","0.996"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CWF19L2","143884","ENSG00000152404","0.996"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FCHO2","115548","ENSG00000157107","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ANXA7","310","ENSG00000138279","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SLC30A4","7782","ENSG00000104154","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SLC30A4","7782","ENSG00000104154","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","BCAP29","55973","ENSG00000075790","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","BCAP29","55973","ENSG00000075790","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","KCNH8","131096","ENSG00000183960","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","C6orf120","387263","ENSG00000185127","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SLC35G3","146861","ENSG00000164729","0.995"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ROCK2","9475","ENSG00000134318","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","PRLR","5618","ENSG00000113494","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","PRLR","5618","ENSG00000113494","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TRPC6","7225","ENSG00000137672","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ARHGEF2","9181","ENSG00000116584","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ARHGEF2","9181","ENSG00000116584","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","MFHAS1","9258","ENSG00000147324","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","RASAL2","9462","ENSG00000075391","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","RASAL2","9462","ENSG00000075391","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TBX4","9496","ENSG00000121075","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TBX4","9496","ENSG00000121075","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","STRBP","55342","ENSG00000165209","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","JHDM1D","80853","ENSG00000006459","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","JHDM1D","80853","ENSG00000006459","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CTTNBP2","83992","ENSG00000077063","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CTTNBP2","83992","ENSG00000077063","0.994"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ALMS1","7840","ENSG00000116127","0.993"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ALMS1","7840","ENSG00000116127","0.993"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NAMPT","10135","ENSG00000105835","0.993"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","NAMPT","10135","ENSG00000105835","0.993"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FAM71F1","84691","ENSG00000135248","0.993"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","AL158821.1","","ENSG00000196333","0.993"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SMAD5","4090","ENSG00000113658","0.992"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SMAD5","4090","ENSG00000113658","0.992"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TRPM4","54795","ENSG00000130529","0.992"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ENTPD7","57089","ENSG00000198018","0.992"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","MSL2","55167","ENSG00000174579","0.992"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SYNE1","23345","ENSG00000131018","0.991"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SYT9","143425","ENSG00000170743","0.991"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","CLVS2","134829","ENSG00000146352","0.991"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZNF681","148213","ENSG00000196172","0.99"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","DAG1","1605","ENSG00000173402","0.989"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","JAKMIP2","9832","ENSG00000176049","0.989"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","KIAA1432","57589","ENSG00000107036","0.989"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","KIAA1432","57589","ENSG00000107036","0.989"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SP3","6670","ENSG00000172845","0.988"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZRANB2","9406","ENSG00000132485","0.988"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","ZNF69","7620","ENSG00000198429","0.988"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SLC9A9","285195","ENSG00000181804","0.987"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SMARCE1","6605","ENSG00000073584","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","SMARCE1","6605","ENSG00000073584","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TAF4","6874","ENSG00000130699","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TLE1","7088","ENSG00000196781","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","UNC13A","23025","ENSG00000130477","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TAF4","100302168","ENSG00000130699","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","TTC14","151613","ENSG00000163728","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","VCAN","1462","ENSG00000038427","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","VCAN","1462","ENSG00000038427","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","FRMPD4","9758","ENSG00000169933","0.986"
"diana_microt","MIMAT0000758","hsa-miR-135b-5p","RBFOX2","23543","ENSG00000100320","0.984"
