"GS","converged","loss","gene.tested","coef","std.err","t.value","p.value","adj.p.val"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","Y",0.0180502289588818,21,-0.0775825625502521,0.0994126211418999,-0.780409586419737,0.435172722022574,0.969593806949115
"KEGG_CITRATE_CYCLE_TCA_CYCLE","Y",0.0127612517720023,14,-0.00409054521610601,0.133560278396059,-0.0306269593417283,0.975567799341864,0.988655990660207
"KEGG_PENTOSE_PHOSPHATE_PATHWAY","Y",0.0111675131637864,12,-0.00725507243281727,0.143645425740817,-0.0505068114449239,0.959719771873585,0.988655990660207
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","Y",0.011328748258235,13,0.839973677640837,0.315180307979763,2.66505760789716,0.00771283623633059,0.6810526497664
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","Y",0.0119692297839159,13,-0.00346620331679914,0.138705061602992,-0.0249897392116825,0.980063766000218,0.988655990660207
"KEGG_GALACTOSE_METABOLISM","Y",0.00609501506278988,6,0.0577397636377487,0.220695684524301,0.261626156225954,0.793616354952189,0.969593806949115
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM","Y",0.00976932963408998,11,0.9105614919447,0.348708613520129,2.61123888725547,0.00903818152448668,0.6810526497664
"KEGG_FATTY_ACID_METABOLISM","Y",0.01349004614658,15,-0.110415849898291,0.111932338333021,-0.98645173988756,0.323941067623885,0.969593806949115
"KEGG_STEROID_BIOSYNTHESIS","Y",0.006076992637468,6,-0.111926007607079,0.179022768253747,-0.625205434475436,0.531853917903801,0.969593806949115
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","Y",0.00426266279166421,4,0.0735352216569751,0.275910483325355,0.266518403979097,0.789846798515328,0.969593806949115
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","Y",0.0222052682056987,27,0.210839797178631,0.128400539782839,1.64204759213022,0.100619114608852,0.926345221867549
"KEGG_OXIDATIVE_PHOSPHORYLATION","Y",0.0401637142334283,54,0.0265480233066354,0.070924773509474,0.374312415718735,0.70818173299051,0.969593806949115
"KEGG_PURINE_METABOLISM","Y",0.0497602841844869,70,0.0601054982753142,0.065051506177479,0.923967818843876,0.355530703584668,0.969593806949115
"KEGG_PYRIMIDINE_METABOLISM","Y",0.032502173877034,42,-0.0689373983876554,0.0710011182698185,-0.970933980584353,0.331610262060517,0.969593806949115
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","Y",0.00941308943370803,10,0.278774056204915,0.222105087060401,1.25514485010018,0.209462535011101,0.969593806949115
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","Y",0.00859658080970546,9,0.266595550213995,0.228591246991322,1.16625441141286,0.243546072301958,0.969593806949115
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","Y",0.0126383168940175,14,0.229863694183566,0.17888656405112,1.28496902717567,0.198839995547163,0.948313824917239
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","Y",0.0135431731246076,15,-0.0185159900143283,0.12661785118593,-0.146235225451258,0.883739352028573,0.988655990660207
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS","Y",0.00330698994219654,3,-0.0251149574332546,0.280370513267343,-0.08957774175527,0.928624996284729,0.988655990660207
"KEGG_LYSINE_DEGRADATION","Y",0.0119272065952795,13,-0.10475777401706,0.121494189045237,-0.862245139790632,0.38857826199606,0.969593806949115
"KEGG_ARGININE_AND_PROLINE_METABOLISM","Y",0.0173364486423101,20,-0.0415763445446775,0.106441668522371,-0.390602149720523,0.696101649231671,0.969593806949115
"KEGG_HISTIDINE_METABOLISM","Y",0.00867553035701563,9,0.107602126083849,0.191381335609508,0.562239393622999,0.573968544661503,0.969593806949115
