"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","AFF4","27125","ENSG00000072364","1"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","AFF4","27125","ENSG00000072364","1"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","DPPA4","55211","ENSG00000121570","0.996"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","DPPA4","55211","ENSG00000121570","0.996"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","ZNF148","7707","ENSG00000163848","0.995"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","NHLRC2","374354","ENSG00000196865","0.994"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","NBPF10","101060202","ENSG00000163386","0.994"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","NBPF10","101060362","ENSG00000163386","0.994"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","NBPF10","101060684","ENSG00000163386","0.994"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","TADA2B","93624","ENSG00000173011","0.993"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","KAT6B","23522","ENSG00000156650","0.992"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","LCOR","84458","ENSG00000196233","0.992"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","TMEM69","51249","ENSG00000159596","0.991"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","HNRNPL","3191","ENSG00000104824","0.99"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","HNRNPL","3191","ENSG00000104824","0.99"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","HNRNPUL2","221092","ENSG00000214753","0.99"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","MGAT3","4248","ENSG00000128268","0.989"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","MGAT3","4248","ENSG00000128268","0.989"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","MCTP1","79772","ENSG00000175471","0.989"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","DUSP5","1847","ENSG00000138166","0.987"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","XRN2","22803","ENSG00000088930","0.987"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","XRN2","22803","ENSG00000088930","0.987"
"diana_microt","MIMAT0000264","hsa-miR-203a-3p","PRRC1","133619","ENSG00000164244","0.983"
