"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","PDCD4","27250","ENSG00000150593","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","PDCD4","100616113","ENSG00000150593","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","RECK","8434","ENSG00000122707","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","RECK","8434","ENSG00000122707","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","CCL1","6346","ENSG00000108702","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","CCL1","6346","ENSG00000108702","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","GATAD2B","57459","ENSG00000143614","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","ZNF367","195828","ENSG00000165244","1"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","SOX5","6660","ENSG00000134532","0.999"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","SKI","6497","ENSG00000157933","0.999"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","SKP2","6502","ENSG00000145604","0.999"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","STAG2","10735","ENSG00000101972","0.999"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","STAG2","10735","ENSG00000101972","0.999"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","YOD1","55432","ENSG00000180667","0.999"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","PELI1","57162","ENSG00000197329","0.999"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","MALT1","10892","ENSG00000172175","0.998"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","BX284668.1","","ENSG00000196690","0.998"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","NFIB","4781","ENSG00000147862","0.996"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","STRN","6801","ENSG00000115808","0.995"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","STRN","6801","ENSG00000115808","0.995"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","GPR64","10149","ENSG00000173698","0.995"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","GLIS2","84662","ENSG00000126603","0.994"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","GLIS2","84662","ENSG00000126603","0.994"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","MEIS1","4211","ENSG00000143995","0.993"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","KLF3","51274","ENSG00000109787","0.993"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","KLF3","51274","ENSG00000109787","0.993"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","PBRM1","55193","ENSG00000163939","0.993"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","SMAD7","4092","ENSG00000101665","0.99"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","SMAD7","4092","ENSG00000101665","0.99"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","PLEKHA1","59338","ENSG00000107679","0.99"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","PLEKHA1","59338","ENSG00000107679","0.99"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","KBTBD7","84078","ENSG00000120696","0.99"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","KBTBD7","84078","ENSG00000120696","0.99"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","JHDM1D","80853","ENSG00000006459","0.989"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","JHDM1D","80853","ENSG00000006459","0.989"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","","285556","ENSG00000248713","0.989"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","FGF18","8817","ENSG00000156427","0.988"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","RMND5A","64795","ENSG00000153561","0.987"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","CCL20","6364","ENSG00000115009","0.984"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","CCL20","6364","ENSG00000115009","0.984"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","AP1AR","55435","ENSG00000138660","0.984"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","B3GAT2","135152","ENSG00000112309","0.984"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","B3GAT2","135152","ENSG00000112309","0.984"
"diana_microt","MIMAT0000076","hsa-miR-21-5p","SPRY2","10253","ENSG00000136158","0.982"
