"database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","score"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","CXCL12","6387","ENSG00000107562","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","CXCL12","6387","ENSG00000107562","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","E2F3","1871","ENSG00000112242","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","E2F3","1871","ENSG00000112242","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","ZEB2","9839","ENSG00000169554","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","TGFB2","7042","ENSG00000092969","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","TGFB2","7042","ENSG00000092969","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","ABL2","27","ENSG00000143322","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","DUSP3","1845","ENSG00000108861","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","DUSP3","1845","ENSG00000108861","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","PTPRG","5793","ENSG00000144724","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","SLC30A1","7779","ENSG00000170385","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","KLF12","11278","ENSG00000118922","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","KLF12","11278","ENSG00000118922","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","DSTYK","25778","ENSG00000133059","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","MAP7D1","55700","ENSG00000116871","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","MAP7D1","55700","ENSG00000116871","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","ANP32E","81611","ENSG00000143401","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","CALCR","799","ENSG00000004948","1"
"diana_microt","MIMAT0000682","hsa-miR-200a-3p","CALCR","799","ENSG00000004948","1"
